stop_id,stop_code,stop_name,stop_lat,stop_lon
1514,U00250,Bajid Pur Village,28.828858,76.988491
1515,U00253,Auchandi Border,28.828808,76.989023
1516,U00257,Najafgarh Tuda Mandi,28.6125,76.990833
1517,U00264,Auchandi Mandir,28.823,76.99275
1518,U00274,Auchandi Village,28.82151,76.99518
1519,U00279,Power House Najafgarh,28.613,76.995517
1520,U00283,Auchandi Village,28.82153,76.99496
1521,U00285,Power House Najafgarh,28.61293,76.99561
1522,U00291,Sai Baba Mandir,28.613544,76.997996
1523,U00292,Ladpur,28.73905,76.9985
1524,U00293,Sai Baba Mandir,28.61345,76.999017
1525,U00296,Nangli Sakrawati,28.614696,77.00323
1526,U00309,Shiv Mandir Dariyapur,28.81648,77.00723
1527,U00313,Nangli Sakrawati,28.61456,77.00341
1528,U00314,Train Depot Najafgarh,28.614668,77.003306
1529,U00315,Shiv Mandir Dariyapur,28.81628,77.00755
1530,U00316,Nirmal Hospital,28.73848,77.00445
1531,U00318,Nirmal Hospital,28.73858,77.00443
1532,U00329,Kant Darshan Dham,28.615816,77.006515
1533,U00331,Kant Darshan Darbar,28.616192,77.006914
1534,U00332,Lakra School,28.74033,76.99466
1535,U00333,Kanjhawala Chowk,28.738183,77.008102
1536,U00348,Daria Pur School,28.811572,77.010932
1537,U00349,Dariya Pur,28.811606,77.011001
1538,U00354,Arjun Park (State Bank),28.618,77.01286
1539,U00355,Arjun Park,28.61825,77.01305
1540,U00359,Darya Pur School,28.80898,77.01475
1541,U00367,Nangli Dairy,28.619482,77.017134
1542,U00368,Nangli Dairy,28.619841,77.017555
1543,U00377,Kakorla Bridge,28.619717,77.0251
1544,U00378,Kakrola Bridge,28.62025,77.02411
1545,U00385,Bawana Thana,28.804236,77.027995
1546,U00386,Bawana Depot,28.80366,77.02848
1547,U00387,Kakrola More,28.61926,77.02878
1548,U00389,Kakrola Xing,28.618962,77.029593
1549,U00420,Bawana Chowk,28.80018,77.0356
1550,U00421,Bawana School,28.79608,77.03581
1551,U00425,Rama Park,28.61965,77.03526
1552,U00427,DSIDC Office (Bawana),28.7925,77.038
1553,U00428,Bawana School,28.79618,77.0358
1554,U00431,Rama Park,28.619754,77.0372
1555,U00443,Karala School,28.73091,77.0396
1556,U00452,Mohan Garden,28.62016,77.0415
1557,U00453,Mohan Garden,28.62036,77.0415
1558,U00463,Nawada,28.620169,77.045341
1559,U00464,Nawada Village,28.62041,77.04546
1560,U00465,Rama Vihar,28.72856,77.04578
1561,U00466,Rama Vihar,28.72888,77.04531
1562,U00468,Dwarka Sec-19 Pkt-3,28.57928,77.05446
1563,U00470,Dwarka Sec-19 PKT.-3,28.584807,77.046397
1564,U00471,Nawada Village,28.62021667,77.04571667
1565,U00494,Pooth Khurd Village,28.76786,77.04941
1566,U00499,Pooth Khurd Village,28.76781,77.04933
1567,U00501,Om Vihar,28.6211,77.05245
1568,U00503,Om Vihar,28.6213,77.0524
1569,U00507,Dwarka Sector-10-11 Crossing,28.58278,77.05028
1570,U00515,Rajkiya pratibha vikas vidyala,28.586,77.05323
1571,U00535,Prem Nagar,28.62168,77.05638
1572,U00536,Dwarka Sec-10 Market Crossing,28.59013,77.0567
1573,U00537,Dwarka Sec-6-10 5-11 Crossing,28.590588,77.056854
1574,U00538,Prem Nager,28.62201,77.05633
1575,U00549,Nangloi JJ Cly No-2 (Lokesh Cinema),28.68213,77.05888
1576,U00550,Nangloi Metro Station,28.682009,77.056949
1577,U00555,Uttam Nager Mini Stand,28.62283,77.06025
1578,U00557,Barwala Village,28.7604,77.06053
1579,U00559,Barwala Village,28.76038,77.06071
1580,U00561,Uttam Nager Mini Stand,28.62321,77.06061
1581,U00575,Barwala School,28.75911,77.06286
1582,U00582,Barwala School,28.75923,77.06283
1583,U00588,Uttam Nager Terminal,28.62508,77.06576
1584,U00591,Begam Pur,28.72161,77.06503
1585,U00592,Nangloi,28.68188,77.06396
1586,U00593,Nangloi Extn.,28.67673,77.06298
1587,U00594,Dwarka Sec-6-7-9-10 X-Iing,28.58731,77.06619
1588,U00604,Uttam Nagar / A1 Janak Puri,28.62483,77.06775
1589,U00605,Uttam Nagar Terminal,28.62606,77.0683
1590,U00614,Sultan Puri Crossing,28.68193,77.06931
1591,U00615,Nangloi,28.67673,77.06313
1592,U00616,Dwarka Sector 6-7 Crossing,28.59128,77.06963
1593,U00617,Vikas Puri Crossing,28.62635,77.06963
1594,U00625,BC Block Vikaspuri,28.635342,77.070389
1595,U00627,Vikas Puri X-Ing,28.6275,77.07196
1596,U00629,Budhela Village,28.6352,77.07076
1597,U00631,Telephone Exchange,28.59323,77.07106
1598,U00632,Mahavir Enclave Part-2&3,28.60356,77.07105
1599,U00637,SFS Flats Dwarka Sector 2,28.59991,77.07146
1600,U00640,Dwarka-1 Mahalaxmi Apartments,28.5961,77.07196
1601,U00646,Nangloi JJ Colony,28.681914,77.071929
1602,U00647,Nangloi JJ Colony III-Suraj Mal Stadium,28.68205,77.07303
1603,U00649,Rohini Sec-20 21,28.716009,77.07271
1604,U00650,Jalebi Chowk,28.69346,77.07293
1605,U00654,Mangol Puri J Block,28.69816,77.08383
1606,U00657,Rohini Sec-20-21 X-ing,28.71608,77.07353
1607,U00661,Sonia Cinema,28.638653,77.074292
1608,U00662,Gurudwara Vikaspuri,28.6387,77.0743
1609,U00664,Vijay Enclave,28.60633,77.07501
1610,U00665,Sultan Puri Terminal,28.702836,77.075029
1611,U00666,Sultan Puri,28.701178,77.075183
1612,U00667,Sultan Puri Terminal,28.702762,77.075209
1613,U00669,Sultan Puri,28.701674,77.075313
1614,U00670,C Block Sultan Puri,28.699667,77.075367
1615,U00671,Prehlad Pur School,28.75275,77.07536
1616,U00673,Dholi Piao,28.6289,77.07561
1617,U00677,Nangloi Depot,28.681324,77.077092
1618,U00679,Dholi Piau,28.62893,77.0763
1619,U00682,Pooth kalan Village,28.71416,77.07693
1620,U00683,Pooth Kalan,28.71425,77.07706
1621,U00684,Prehladpur School,28.75305,77.07475
1622,U00690,Dwarka Puri,28.6076,77.07806
1623,U00693,Nagloi,28.681395,77.078493
1624,U00694,Janak Puri C-1,28.61718,77.07871
1625,U00695,Distrist Centre Janak Puri,28.63018,77.0782
1626,U00698,C-1 Janakpuri,28.61735,77.07876
1627,U00708,Nangloi Depot,28.681317,77.077031
1628,U00711,Adi Appartment Sec-1/Maharaja Aggarsen Hospital,28.59313,77.07961
1629,U00712,District Centre Janak Puri,28.6304,77.07993
1630,U00714,Manglapuri Health Center,28.59245,77.08071
1631,U00716,Jwala Puri,28.681333,77.079298
1632,U00717,Kangra Niketan,28.6356,77.0804
1633,U00719,Palam Village,28.5891,77.0807
1634,U00721,Seetapuri,28.60946,77.08075
1635,U00722,Kangra Niketan,28.6343,77.08076
1636,U00725,Krishan Vihar,28.70963,77.08101
1637,U00729,District Centre,28.63273,77.08101
1638,U00730,District Centre Outer Ring Road,28.63278,77.08133
1639,U00733,Janak Puri C-2,28.6158,77.08173
1640,U00734,Krishna Park,28.63923,77.0816
1641,U00739,Mangol Puri S Block/Sanjay Gandhi Hospital,28.69296,77.0819
1642,U00740,Mangla Puri Xing,28.59043,77.08271
1643,U00742,Krishna Park,28.63905,77.0819
1644,U00743,Mangol Puri S Block,28.6924,77.08203
1645,U00744,Mangol Puri S block,28.69251,77.08211
1646,U00745,Mangol Puri S block,28.6926,77.08221
1647,U00746,Prehladpur Village,28.7512,77.08096
1648,U00751,Perhladpur Village,28.75105,77.08105
1649,U00754,Manohar Nagar,28.64278,77.08291
1650,U00755,Major B.S.Nagar,28.6421,77.0831
1651,U00761,Mangla Puri,28.587867,77.083824
1652,U00763,Budh Vihar,28.70666,77.08411
1653,U00765,Budh Vihar,28.70648,77.08413
1654,U00767,CRPF Camp,28.649902,77.085819
1655,U00768,Udyog Nagar,28.6808,77.0842
1656,U00769,Seeta Puri Extension,28.611796,77.084792
1657,U00770,Major Bhupinder Singh Marg,28.64723,77.08455
1658,U00772,Inder Enclave,28.68055,77.084067
1659,U00773,Nangli Jalib,28.63226,77.08461
1660,U00774,Major Bhupinder Singh Nagar,28.64708,77.08486
1661,U00776,Nangli Zalib,28.63293,77.08571
1662,U00781,Dabri Xing,28.61283,77.08621
1663,U00792,Raghu Nagar,28.61208,77.08941
1664,U00796,Budh Vihar,28.704605,77.086428
1665,U00797,Krishan Vihar,28.70445,77.08686
1666,U00802,Keshopur Depot,28.6514,77.08673
1667,U00805,Keshopur Depot,28.65301,77.08755
1668,U00806,Narela Terminal,28.8523,77.08821
1669,U00809,Palam Colony,28.586245,77.088175
1670,U00810,Janak Puri C-4-Block,28.617221,77.088193
1671,U00813,Dabri Crossing,28.61301,77.08836
1672,U00816,PS Narela,28.85336,77.0885
1673,U00823,Rohini Sector-27 X-Ing,28.748981,77.088797
1674,U00828,Udyog Nagar,28.68021,77.08921
1675,U00830,Miyan Nagar,28.680185,77.08953
1676,U00831,Y-Blk Mangol Puri,28.70286,77.08945
1677,U00832,Y Block Mangol Puri,28.70266,77.08951
1678,U00836,Palam,28.584549,77.090274
1679,U00838,Meera Bagh,28.65888,77.09095
1680,U00839,Meera Bagh Apartment,28.6572,77.0908
1681,U00844,Palam Railway X- ING,28.582161,77.0914
1682,U00846,B-3 Janak Puri,28.629124,77.091429
1683,U00847,Q Block Mangol Puri Terminal,28.68781,77.09106
1684,U00849,Meera Bagh,28.6594,77.0914
1685,U00850,Mangol Puri Terminal,28.6883,77.09125
1686,U00852,Janak Cinema,28.61101,77.09201
1687,U00853,Janakpuri B-1,28.62988,77.09156
1688,U00854,Peera Garhi Metro Station,28.67955,77.0918
1689,U00858,Sunder Vihar,28.66336,77.09173
1690,U00859,Palam Railway X- ING,28.58157,77.09201
1691,U00860,Sunder Vihar,28.66355,77.0922
1692,U00864,Janak Puri B-2,28.626251,77.092132
1693,U00865,Sunder Apartment,28.66541,77.09216
1694,U00867,Rajkiya Sarvodaya Kanya Vidyalaya,28.62473,77.09225
1695,U00868,Bharti College,28.62218,77.09366
1696,U00869,RBI Colony,28.66607,77.092499
1697,U00871,Mangol Puri P Block/ P S Mangol Puri,28.69651,77.0919
1698,U00873,Janakpuri B-3,28.62336,77.09246
1699,U00874,Tilak Nagar Xing,28.63561,77.09298
1700,U00875,Janakpuri B-3,28.62283,77.09276
1701,U00876,Janak Cinema,28.61105,77.09305
1702,U00877,Bhaira Enclave/Power House,28.67081,77.09305
1703,U00878,Tilak Nagar Crossing,28.63543,77.093
1704,U00879,Power House,28.6722,77.0936
1705,U00880,Mangol Puri PS,28.69663,77.09195
1706,U00881,Peera Garhi,28.679946,77.091298
1707,U00883,Ramdev Chowk-Pitori More,28.85776,77.0928
1708,U00890,Peera Garhi Depot,28.67605,77.09393
1709,U00891,Peera Garhi,28.67498,77.09396
1710,U00892,Mangol Pur Khurd,28.70016,77.09421
1711,U00894,Peeragarhi Chowk,28.67942019,77.09397733
1712,U00896,Mangol Pur Khurd,28.69995,77.09436
1713,U00897,Peeragarhi,28.6811,77.09455
1714,U00900,Peera Garhi,28.67873,77.0948
1715,U00904,Peera Garhi Chowk,28.67821,77.0947
1716,U00905,Mangol Puri B Block,28.68823,77.0952
1717,U00906,Desu Colony Janak Puri,28.60991,77.09505
1718,U00907,Desu Colony,28.61001,77.0954
1719,U00909,Mangol Puri E Block,28.6917,77.0953
1720,U00910,Mangolpuri B Block,28.69163,77.09541
1721,U00913,B Block Mangol Puri,28.6881,77.09461
1722,U00918,Tilak Nagar,28.63626,77.09573
1723,U00919,Peera Garhi,28.67945,77.09601
1724,U00920,Shahbad Dairy,28.7465,77.096
1725,U00921,Peera Garhi,28.6792,77.0961
1726,U00922,Shahbad Dairy,28.74648,77.09631
1727,U00923,Tilak Nagar,28.63706,77.09615
1728,U00928,Tilak Nagar,28.63646,77.09598
1729,U00929,Avantika Xing,28.69853,77.097
1730,U00931,Avantika Xing,28.69848,77.09696
1731,U00932,Tilak Nagar,28.6367,77.097
1732,U00933,Tilak Nagar,28.63443,77.09745
1733,U00934,Avantika X-Ing,28.69821,77.09716
1734,U00944,B-Block Mangol Puri Ring Road,28.69005,77.09645
1735,U00947,Desu Colony,28.8647,77.0985
1736,U00948,Pashchim Vihar-Water Tank,28.66881,77.09831
1737,U00949,A-Blk Shahbad Dairy,28.7458,77.0985
1738,U00950,Fateh Nagar,28.63128,77.09863
1739,U00951,Mangol Puri B-Block,28.6921,77.09828
1740,U00955,Fateh Nagar,28.63115,77.09888
1741,U00957,Shahbad A Block,28.7459,77.09853
1742,U00958,Paschim Vihar Water Tank,28.66885,77.09935
1743,U00959,Avantika Sector-2,28.702014,77.099233
1744,U00962,Mangol Puri E Block,28.69408,77.10016
1745,U00963,Rohini  Sec-1 Avantika,28.7019,77.0992
1746,U00964,Rohini  Sec-1 Avantika,28.703,77.0998
1747,U00966,Santpura,28.638945,77.100819
1748,U00967,Hari Nagar G Block,28.6279,77.10016
1749,U00968,Hari Nagar G Block,28.62791,77.10023
1750,U00972,Prahlad Pur,28.578416,77.100913
1751,U00973,Prahlad Pur,28.578507,77.100862
1752,U00976,Sant Pura,28.63866,77.10073
1753,U00981,Pashchim Vihar (Super Bazar),28.6787,77.10041
1754,U00982,Rithala Village,28.717088,77.10146
1755,U00983,Rithala Village,28.71688037,77.10184693
1756,U00984,Pashchim Vihar (Super Bazar),28.6789,77.10071
1757,U00985,Police Colony,28.861433,77.101551
1758,U00986,Hari Nagar Depot,28.624522,77.101816
1759,U00987,Hari Nagar Depot,28.623942,77.101664
1760,U00988,West Enclave,28.69306,77.10143
1761,U00989,LIG Flats Hari Nagar,28.625,77.10293
1762,U00990,Hari Nagar Depot,28.62508,77.10205
1763,U00991,West Enclave,28.69365,77.10245
1764,U00993,St Xaviour Shahbad Daulat pur,28.74555,77.10265
1765,U00995,Avantika Sec- 3-4,28.706167,77.102667
1766,U00996,St. Xavier School Shahbad,28.7456,77.103
1767,U00997,Rohini Sec-3 4 5 6 Crossing,28.7062,77.103
1768,U00999,Jwala Heri Market,28.66858,77.10055
1769,U01001,Pashim Vihar A-3 Block,28.669,77.1034
1770,U01003,A-5/6 Narela,28.8579,77.1031
1771,U01004A,D Block Janak Puri,28.61085,77.10378
1772,U01005,Rithala School,28.71464565,77.10418582
1773,U01007,Meenakshi Garden,28.64015,77.10396
1774,U01009,Janak Puri D-Block,28.60775,77.10395
1775,U01010,Central Jail -Tihar,28.618636,77.104731
1776,U01011,Central Jail -Tihar,28.619192,77.104635
1777,U01013,Meenakshi Garden,28.64013,77.10451
1778,U01015,Rohini Sec 3/4/5/6 Xing (Vishram Chowk),28.7092,77.1054
1779,U01016,Pashim Vihar BG-2,28.66971,77.10656
1780,U01017,Visram Chowk,28.70915,77.10558
1781,U01018,Multan Nagar,28.67808,77.10548
1782,U01020,Multan Nagar,28.67826,77.1058
1783,U01021,Mangol Pur School,28.69471,77.10638
1784,U01022,B-2 Paschim Vihar,28.669822,77.106678
1785,U01023,Lajwanti Garden,28.614,77.10653
1786,U01024,Mangol Pur School,28.6944,77.10645
1787,U01026,DA Block Hari Nagar,28.62501,77.10696
1788,U01027,Subhash Nagar,28.641376,77.106999
1789,U01028,Hari Nagar D.A Block,28.62493,77.10705
1790,U01030,Shahbad Bank,28.74558,77.10726
1791,U01032,Rohini Sec-6,28.711788,77.107677
1792,U01033,Rithala Metro Station,28.71961,77.10845
1793,U01034,New Multan Nagar,28.67775,77.10764
1794,U01035,New Multan Nagar,28.677997,77.107687
1795,U01036,Rithala Metro Station,28.7197,77.10861
1796,U01037,Mukherji Park,28.64231,77.10905
1797,U01038,Mukherji Park,28.64195,77.10891
1798,U01039,Rohini Depot 3,28.69551,77.10911
1799,U01041,Chhotu Ram Park,28.713283,77.109251
1800,U01043,Rohini Depot-3,28.69531,77.10958
1801,U01044,Nangal Rai,28.61285,77.11005
1802,U01045,Lajwanti Garden,28.612774,77.109811
1803,U01046,Paschim Vihar B1,28.67116,77.11198
1804,U01047,Hari Nagar Ghanta Ghar,28.62483,77.11071
1805,U01048,Ayodhya Chowk,28.7065,77.1102
1806,U01049,Ayodhya Chowk,28.7065,77.1105
1807,U01055,Hari Ngar Ghanta Ghar,28.6246,77.11095
1808,U01059,Pushpanjali Enclave,28.6959,77.1116
1809,U01060,Pushpanjali Enclave,28.69613,77.11126
1810,U01061,Sahabad Daulatpur,28.745316,77.111439
1811,U01062,Rohini Sec-27 Tample,28.75636,77.11276
1812,U01065,Shahbad Daulat Pur Village,28.74518,77.1121
1813,U01067,Road No.29/30 Xing,28.66823,77.1123
1814,U01068,Zink Market,28.6181,77.11218
1815,U01069,Janak Vihar,28.6184,77.112333
1816,U01070,Road 29-30 X-Ing,28.668228,77.112504
1817,U01072,Indian Oil Station,28.5758,77.112917
1818,U01073,Indion Oil Station,28.575771,77.113093
1819,U01074,Titar Pur(Tagore Garden Metro),28.64433,77.11345
1820,U01075,Rohini Depot-1,28.716404,77.11351
1821,U01076,Titarpur/Tagore Garden Metro,28.64405,77.11365
1822,U01077,Naharpur Village,28.7044,77.1132
1823,U01078,Naharpur Village,28.7044,77.1136
1824,U01081,Rohini Depot-1,28.715712,77.114031
1825,U01084,Ordinance Depot,28.67705,77.11503
1826,U01085,Ordinance Depot,28.67685,77.11503
1827,U01086,Kali Mata Mandir,28.69686,77.11538
1828,U01087,Sec-11 Aggarwal Sabha,28.73436,77.1152
1829,U01088,Tagore Garden,28.6461,77.11641
1830,U01089,Rohini Sec-11 F-Block Corner,28.733841,77.115732
1831,U01090,Paschimpuri,28.66716,77.11608
1832,U01091,Pashchim Vihar,28.66723,77.11611
1833,U01092,Tagore Garden,28.64623,77.11695
1834,U01093,Kali Mata Mandir,28.69748,77.1163
1835,U01094,Engg College Shahbad,28.74531,77.11643
1836,U01097,Gulab House,28.621638,77.116911
1837,U01098,Rohini Sec-9,28.71376,77.11718
1838,U01099,Rohini Sec -17,28.73873,77.11735
1839,U01100,Gulab House,28.622465,77.117314
1840,U01101,Sec -7 Rohini Ph-17,28.7136,77.11713
1841,U01102,MORE LINE,28.5831,77.1173
1842,U01103,Mor Line,28.5833,77.11726
1843,U01104,Rohini Sec-7,28.7016,77.1172
1844,U01105,Sec-16,28.7384,77.11721
1845,U01108,Rohini Sec-7 Crossing,28.7015,77.117667
1846,U01109,Adarsh Appartment Sector -9,28.71566,77.1177
1847,U01110,Delhi College of Engineering,28.74493,77.11753
1848,U01115,Bobby Shop,28.62391,77.11863
1849,U01116,Raghubir Nagar C-Block,28.65805,77.11318
1850,U01117,Madi Pur JJ Colony,28.67646,77.11806
1851,U01120,Sec-17 Maharaja Aggarsena,28.74006,77.11871
1852,U01121,Madi Pur JJ Colony,28.67636,77.12053
1853,U01123,Base Hospital,28.5893,77.1196
1854,U01125,P.S Mayapuri,28.62531,77.11978
1855,U01126,Deepali Chowk,28.6989,77.11846
1856,U01127,Kendriya Vidhalaya No1-BSF Hos,28.58955,77.11985
1857,U01128,P.S Mayapuri,28.62516,77.11988
1858,U01129,Hanuman Mandir,28.7031,77.1201
1859,U01130,"Rohini Sec 16,17 Xing",28.74218,77.12048
1860,U01131,Rajouri Garden,28.647832,77.12003
1861,U01132,Hanuman Mandir,28.7032,77.1199
1862,U01133,Sec-9,28.71156,77.1204
1863,U01135,Deepali Chowk,28.69831,77.11945
1864,U01137,Rohini Sec-17 Xing,28.74376,77.12121
1865,U01138,Neelgiir Appartment,28.7191,77.12078
1866,U01139,Rohini Sec-16 Xing,28.7437,77.1216
1867,U01141,Hanuman Mandir,28.5726,77.121
1868,U01142,Geeta Ashram,28.59216,77.12108
1869,U01143,Rajouri Garden Market,28.64991,77.12415
1870,U01144,Hanuman Mandir,28.572717,77.121017
1871,U01145,Sadar Bazar Geeta Ashram,28.59191,77.12101
1872,U01146,Punjabi Bagh Extn,28.66675,77.12113
1873,U01147,Punjabi Bagh Extn,28.66686,77.12095
1874,U01148,Rohini Depot -2,28.7299,77.12143
1875,U01151,nav Durga Mandir Rohini Sec-8,28.705083,77.12165
1876,U01152,Nav Durga Mandir,28.7052,77.1217
1877,U01153,Rohini Depot II,28.72983,77.12183
1878,U01154,Palam Airport,28.5677,77.122
1879,U01156,Palam  Airport,28.5669,77.1222
1880,U01158,Sadar Bazar Delhi Cantt.,28.59545,77.12275
1881,U01159,Parwana Appartment,28.72111,77.12256
1882,U01160,Sadar Bazar,28.59491,77.12255
1883,U01161,Rohini Sec-16,28.73945,77.12338
1884,U01164,Supply Depot,28.606685,77.123507
1885,U01165,Mohan Puri Xing-Depot,28.630484,77.124449
1886,U01168,Madi Pur Village,28.6759,77.12381
1887,U01169,Rajouri Garden,28.64937,77.123723
1888,U01172,Palam Airport,28.566653,77.123931
1889,U01173,Palam More,28.58141,77.12428
1890,U01174,Rohini Sec 7-8-9 Crossing,28.71126,77.12051
1891,U01176,Singhu Border,28.85718,77.12433
1892,U01177,Jigris Road,28.5808,77.1243
1893,U01181,C.G Hoslpital,28.59991,77.12496
1894,U01183,Madi Pur Village,28.67555,77.12518
1895,U01187,Rajdhani College,28.654835,77.124819
1896,U01188,Saraswati Vihar C-Block,28.70018,77.12485
1897,U01190,P S Sadar Bazar,28.60096,77.12558
1898,U01192,Rohini Sec 7 and 8 Crossing,28.70813,77.12531
1899,U01194,Rohini Sector-7-8 Crossing,28.707949,77.125268
1900,U01196,Rajdhani College/Raja Garden,28.65475,77.12545
1901,U01198,Singhu Border,28.85458,77.12538
1902,U01199,C-Blk Saraswati Vihar,28.70005,77.12531
1903,U01200,D C Chowk,28.719841,77.126025
1904,U01202,Rohini East,28.707412,77.126087
1905,U01203,Shree Krishna App.,28.74376,77.12605
1906,U01206,Raja Garden,28.6517,77.12731
1907,U01207,ESI Hospital Rohini,28.72648,77.12645
1908,U01212,Fire Station Sec 8,28.7069,77.1272
1909,U01213,Kirbi Palace,28.60438,77.12736
1910,U01214,Singhola,28.8444,77.1271
1911,U01218,Ayodhya Appartments,28.72145,77.12733
1912,U01220,Raja Garden,28.65161,77.127934
1913,U01222,SPM College,28.67515,77.12811
1914,U01224,PALAM TANKY,28.5897,77.1283
1915,U01225,SPM College,28.67534,77.128528
1916,U01228,Bali Nagar,28.652283,77.129
1917,U01232,Sr Sec school,28.5898,77.1287
1918,U01234,Kabul Line,28.597792,77.128709
1919,U01235,Tikri Khurd Xing,28.8356,77.1288
1920,U01237,Dena Apartments,28.72476,77.12923
1921,U01239,Kabul Line,28.59771,77.12916
1922,U01240,Bali Nagar,28.65191,77.12883
1923,U01243,Vidya Marg Crossing,28.72458,77.12923
1924,U01244,Palam Airport More,28.567753,77.129573
1925,U01246,Madhuban Chowk Outer Ring Road,28.7052,77.129617
1926,U01248,Madhuban Chowk,28.70455,77.13005
1927,U01249,Rohini Sec-18,28.74476,77.13006
1928,U01250,Mayapuri X-ing,28.63638,77.13011
1929,U01251,Madhuban Chowk,28.704733,77.130117
1930,U01252,Madhuban Chowk,28.70285,77.13021
1931,U01254,Alok Kunj,28.72791,77.1305
1932,U01255,Rohini Depot- 4 Sec-18,28.74496,77.13048
1933,U01257,Maya Puri Depot,28.6368,77.1306
1934,U01258,Alok Kunj,28.72765,77.13043
1935,U01263,Shivaji Park (Punjabi Bagh),28.67473,77.13143
1936,U01264,Shivaji Park (Punjabi Bagh),28.67486,77.13168
1937,U01265,Rohini Sector 15 G-block,28.72895,77.13161
1938,U01267,Madhuban Chowk (Outer Ring Road),28.7054,77.132
1939,U01268,Khampur,28.8249,77.1321
1940,U01269,Ramesh Nagar,28.65303,77.13231
1941,U01270,Madhuban Chowk Outer Ring Road,28.7048,77.132167
1942,U01271,Ramesh Nagar,28.65285,77.13251
1943,U01272,Madhuvan Chowk,28.702877,77.132502
1944,U01274,Rohini Sector 15 D Block,28.73053,77.13278
1945,U01276,Madhu Van Chowk (Metro Station),28.702833,77.132833
1946,U01279,Indira Market,28.627385,77.133574
1947,U01281,Maharaja Agarsen Hosp,28.67443,77.1348
1948,U01283,Maharaja Agarsen Hosp,28.67445,77.13386
1949,U01284,Harsh Vihar,28.69478,77.13465
1950,U01285,"Palam Mod, CDGA/Raksha Sampada Bhawan",28.56813,77.12986
1951,U01289,Pitampura RU-Block Power House,28.7078,77.1343
1952,U01291,JD Blk Pitam Pura,28.70178,77.13456
1953,U01293,Manav Chowk,28.732264,77.134583
1954,U01294,RU Block Pitam Pura,28.70768,77.1342
1955,U01296,Senior Secondary School,28.59486,77.13101
1956,U01297,Kapil Vihar,28.69958,77.13468
1957,U01298,JD Blk Pitam Pura,28.70138,77.13466
1958,U01299,Lok Vihar,28.69248,77.13513
1959,U01300,Kapil Vihar,28.69941,77.13481
1960,U01302,Naraina Vihar,28.623726,77.13509
1961,U01304,Punjabi Bagh,28.667291,77.135005
1962,U01306,Lok Vihar,28.69273,77.13523
1963,U01309,Chandra Lok,28.68861,77.13526
1964,U01310,Chandra Lok,28.68921,77.1355
1965,U01314,Punjabi Bagh,28.668534,77.135984
1966,U01316,Mahindra Park,28.68428,77.13596
1967,U01319,Road No 44 Xing,28.686655,77.136074
1968,U01322,Pitampura RU-Block,28.7078,77.1364
1969,U01323,Bakoli,28.8118,77.1363
1970,U01324,Mahindra Park,28.68355,77.13696
1971,U01328,Mahindera Park,28.68324,77.1368
1972,U01330,New Moti Nagar,28.66623,77.13865
1973,U01338,Vaishali  Enclave,28.699655,77.137127
